Flight ID,Departure date,Intl/Dome,Flight NO.,Departure airport,Arrival airport,Departure Time,Arrival Time,Airplane ID,Airplane Model,Air fares
1742,5/5/2017,Dome,396,32,49,5/5/2017 21:25,5/5/2017 23:00,43,1,451
1743,5/6/2017,Dome,388,61,68,5/6/2017 7:40,5/6/2017 9:45,86,2,699
1744,5/5/2017,Dome,383,27,67,5/5/2017 19:05,5/5/2017 21:45,137,2,583
1745,5/6/2017,Dome,383,27,67,5/6/2017 19:05,5/6/2017 21:45,4,2,1182
1746,5/7/2017,Dome,383,27,67,5/7/2017 19:05,5/7/2017 21:45,127,2,1458
1747,5/8/2017,Dome,383,27,67,5/8/2017 19:05,5/8/2017 21:45,4,2,1292
1748,5/5/2017,Dome,394,49,32,5/5/2017 13:05,5/5/2017 14:55,43,1,1115
1749,5/8/2017,Dome,394,49,32,5/8/2017 13:05,5/8/2017 14:55,42,1,1113
1750,5/7/2017,Dome,388,61,68,5/7/2017 7:40,5/7/2017 9:50,87,2,753
1751,5/5/2017,Dome,394,32,70,5/5/2017 15:50,5/5/2017 17:40,43,1,1002
1752,5/8/2017,Dome,394,32,70,5/8/2017 15:50,5/8/2017 17:40,42,1,514
1753,5/5/2017,Dome,385,67,27,5/5/2017 8:15,5/5/2017 10:40,127,2,1345
1754,5/6/2017,Dome,385,67,27,5/6/2017 8:15,5/6/2017 10:40,137,2,1184
1755,5/7/2017,Dome,385,67,27,5/7/2017 8:15,5/7/2017 10:40,4,2,1130
1756,5/8/2017,Dome,385,67,27,5/8/2017 8:15,5/8/2017 10:40,120,2,606
1757,5/6/2017,Dome,389,68,61,5/6/2017 10:50,5/6/2017 12:50,86,2,462
1758,5/7/2017,Dome,389,68,61,5/7/2017 10:50,5/7/2017 12:50,87,2,1205
1759,5/5/2017,Dome,410,50,68,5/5/2017 17:45,5/5/2017 20:05,33,1,780
1760,5/8/2017,Dome,410,50,68,5/8/2017 17:45,5/8/2017 20:05,74,2,1017
1761,5/5/2017,Dome,403,32,67,5/5/2017 10:15,5/5/2017 11:40,111,2,703
1762,5/6/2017,Dome,403,32,67,5/6/2017 10:15,5/6/2017 11:40,82,2,303
1763,5/7/2017,Dome,403,32,67,5/7/2017 10:15,5/7/2017 11:40,52,2,640
1764,5/8/2017,Dome,403,32,67,5/8/2017 10:15,5/8/2017 11:40,79,2,781
1765,5/6/2017,Dome,404,67,32,5/6/2017 13:05,5/6/2017 14:35,82,2,719
1766,5/7/2017,Dome,404,67,32,5/7/2017 13:05,5/7/2017 14:35,52,2,861
1767,5/8/2017,Dome,404,67,32,5/8/2017 13:05,5/8/2017 14:35,79,2,366
1768,5/8/2017,Dome,411,68,50,5/8/2017 21:10,5/8/2017 23:25,74,2,1053
1769,5/5/2017,Dome,397,67,74,5/5/2017 11:25,5/5/2017 13:05,32,1,592
1770,5/5/2017,Dome,398,74,67,5/5/2017 14:10,5/5/2017 15:30,32,1,383
1771,5/7/2017,Dome,398,74,67,5/7/2017 14:10,5/7/2017 15:30,32,1,637
1772,5/6/2017,Dome,404,32,61,5/6/2017 15:30,5/6/2017 16:55,82,2,826
1773,5/7/2017,Dome,404,32,61,5/7/2017 15:30,5/7/2017 16:55,52,2,844
1774,5/8/2017,Dome,404,32,61,5/8/2017 15:30,5/8/2017 16:55,79,2,494
1775,5/5/2017,Dome,398,67,52,5/5/2017 16:35,5/5/2017 18:50,32,1,844
1776,5/7/2017,Dome,398,67,52,5/7/2017 16:35,5/7/2017 18:50,32,1,855
1777,5/5/2017,Dome,404,67,32,5/5/2017 13:05,5/5/2017 14:35,111,2,807
1778,5/5/2017,Dome,404,32,61,5/5/2017 15:30,5/5/2017 16:55,111,2,444
1779,5/5/2017,Dome,403,61,32,5/5/2017 7:45,5/5/2017 9:20,111,2,708
1780,5/6/2017,Dome,403,61,32,5/6/2017 7:45,5/6/2017 9:20,82,2,425
1781,5/7/2017,Dome,403,61,32,5/7/2017 7:45,5/7/2017 9:20,52,2,559
1782,5/8/2017,Dome,403,61,32,5/8/2017 7:45,5/8/2017 9:20,79,2,413
1783,5/5/2017,Dome,411,68,50,5/5/2017 21:10,5/5/2017 23:25,33,1,1147
1784,5/5/2017,Dome,426,61,62,5/5/2017 19:30,5/5/2017 21:00,96,2,470
1785,5/6/2017,Dome,426,61,62,5/6/2017 19:30,5/6/2017 21:00,86,2,722
1786,5/7/2017,Dome,426,61,62,5/7/2017 19:30,5/7/2017 21:00,51,2,414
1787,5/8/2017,Dome,426,61,62,5/8/2017 19:30,5/8/2017 21:00,81,2,750
1788,5/6/2017,Dome,437,60,52,5/6/2017 17:10,5/6/2017 18:55,116,2,994
1789,5/6/2017,Dome,437,52,61,5/6/2017 20:10,5/6/2017 21:30,116,2,740
1790,5/5/2017,Dome,437,60,52,5/5/2017 17:10,5/5/2017 18:55,110,2,600
1791,5/8/2017,Dome,437,60,52,5/8/2017 17:10,5/8/2017 18:55,91,2,919
1792,5/6/2017,Dome,427,62,61,5/6/2017 22:00,5/6/2017 23:40,86,2,742
1793,5/7/2017,Dome,427,62,61,5/7/2017 22:00,5/7/2017 23:40,51,2,967
1794,5/5/2017,Dome,437,52,61,5/5/2017 20:10,5/5/2017 21:30,110,2,775
1795,5/8/2017,Dome,437,52,61,5/8/2017 20:10,5/8/2017 21:30,91,2,448
1796,5/7/2017,Dome,437,60,52,5/7/2017 17:10,5/7/2017 18:55,110,2,926
1797,5/5/2017,Dome,427,62,61,5/5/2017 22:00,5/5/2017 23:40,96,2,557
1798,5/8/2017,Dome,427,62,61,5/8/2017 22:00,5/8/2017 23:40,81,2,924
1799,5/7/2017,Dome,437,52,61,5/7/2017 20:10,5/7/2017 21:30,110,2,807
1800,5/5/2017,Dome,436,61,52,5/5/2017 10:30,5/5/2017 11:55,116,2,332
1801,5/6/2017,Dome,436,61,52,5/6/2017 10:30,5/6/2017 11:55,110,2,422
1802,5/7/2017,Dome,436,61,52,5/7/2017 10:30,5/7/2017 11:55,91,2,727
1803,5/8/2017,Dome,436,61,52,5/8/2017 10:30,5/8/2017 11:55,106,2,555
1804,5/5/2017,Dome,436,52,60,5/5/2017 13:10,5/5/2017 15:05,116,2,1125
1805,5/6/2017,Dome,436,52,60,5/6/2017 13:10,5/6/2017 15:05,110,2,753
1806,5/7/2017,Dome,436,52,60,5/7/2017 13:10,5/7/2017 15:05,91,2,549
1807,5/8/2017,Dome,436,52,60,5/8/2017 13:10,5/8/2017 15:05,106,2,543
1808,5/5/2017,Dome,463,49,54,5/5/2017 9:00,5/5/2017 11:15,95,2,626
1809,5/6/2017,Dome,463,49,54,5/6/2017 9:00,5/6/2017 11:15,36,2,755
1810,5/7/2017,Dome,463,49,54,5/7/2017 9:00,5/7/2017 11:15,74,2,636
1811,5/5/2017,Dome,469,61,62,5/5/2017 12:30,5/5/2017 14:10,100,2,754
1812,5/6/2017,Dome,469,61,62,5/6/2017 12:30,5/6/2017 14:10,51,2,566
1813,5/7/2017,Dome,469,61,62,5/7/2017 12:30,5/7/2017 14:10,51,2,719
1814,5/8/2017,Dome,469,61,62,5/8/2017 12:30,5/8/2017 14:10,85,2,647
1815,5/8/2017,Dome,463,49,54,5/8/2017 8:55,5/8/2017 11:15,77,2,1435
1816,5/5/2017,Dome,464,54,49,5/5/2017 12:00,5/5/2017 14:25,95,2,1190
1817,5/7/2017,Dome,464,54,49,5/7/2017 12:00,5/7/2017 14:25,74,2,644
1818,5/8/2017,Dome,464,54,49,5/8/2017 12:00,5/8/2017 14:25,77,2,992
1819,5/5/2017,Dome,470,62,61,5/5/2017 15:15,5/5/2017 16:55,100,2,980
1820,5/8/2017,Dome,470,62,61,5/8/2017 15:15,5/8/2017 16:55,85,2,961
1821,5/6/2017,Dome,464,54,49,5/6/2017 12:00,5/6/2017 14:25,36,2,812
1822,5/6/2017,Dome,470,62,61,5/6/2017 15:15,5/6/2017 16:55,51,2,699
1823,5/7/2017,Dome,470,62,61,5/7/2017 15:15,5/7/2017 16:55,51,2,773
1824,5/5/2017,Dome,476,68,50,5/5/2017 18:25,5/5/2017 20:35,31,1,813
1825,5/6/2017,Dome,482,35,61,5/6/2017 22:45,5/6/2017 23:55,52,2,362
1826,5/5/2017,Dome,482,48,35,5/5/2017 20:10,5/5/2017 22:00,79,2,485
1827,5/5/2017,Dome,482,35,61,5/5/2017 22:45,5/5/2017 23:55,79,2,448
1828,5/5/2017,Dome,481,61,35,5/5/2017 15:10,5/5/2017 16:20,79,2,699
1829,5/6/2017,Dome,481,61,35,5/6/2017 15:10,5/6/2017 16:20,52,2,549
1830,5/7/2017,Dome,481,61,35,5/7/2017 15:10,5/7/2017 16:20,62,2,372
1831,5/7/2017,Dome,476,47,68,5/7/2017 16:05,5/7/2017 17:35,31,1,920
1832,5/7/2017,Dome,476,68,50,5/7/2017 18:25,5/7/2017 20:35,31,1,759
1833,5/5/2017,Dome,481,35,48,5/5/2017 17:05,5/5/2017 19:05,79,2,935
1834,5/6/2017,Dome,481,35,48,5/6/2017 17:05,5/6/2017 19:05,52,2,551
1835,5/7/2017,Dome,481,35,48,5/7/2017 17:05,5/7/2017 19:05,62,2,604
1836,5/6/2017,Dome,478,61,67,5/6/2017 20:05,5/6/2017 22:45,96,2,1045
1837,5/7/2017,Dome,478,61,67,5/7/2017 20:05,5/7/2017 22:45,17,2,557
1838,5/8/2017,Dome,475,50,68,5/8/2017 10:25,5/8/2017 12:55,40,1,984
1839,5/5/2017,Dome,478,61,67,5/5/2017 20:05,5/5/2017 22:45,65,2,932
1840,5/8/2017,Dome,478,61,67,5/8/2017 20:05,5/8/2017 22:45,85,2,1464
1841,5/8/2017,Dome,475,68,47,5/8/2017 13:40,5/8/2017 15:10,40,1,738
1842,5/6/2017,Dome,479,67,61,5/6/2017 20:55,5/6/2017 23:20,62,2,1144
1843,5/7/2017,Dome,482,48,35,5/7/2017 20:10,5/7/2017 22:00,62,2,874
1844,5/6/2017,Dome,475,50,68,5/6/2017 10:25,5/6/2017 12:55,31,1,1433
1845,5/6/2017,Dome,475,68,47,5/6/2017 13:40,5/6/2017 15:10,31,1,502
1846,5/7/2017,Dome,479,67,61,5/7/2017 20:55,5/7/2017 23:20,81,2,1199
1847,5/7/2017,Dome,482,35,61,5/7/2017 22:45,5/7/2017 23:55,62,2,279
1848,5/5/2017,Dome,476,47,68,5/5/2017 16:05,5/5/2017 17:35,31,1,476
1849,5/5/2017,Dome,479,67,61,5/5/2017 20:55,5/5/2017 23:20,82,2,1195
1850,5/8/2017,Dome,479,67,61,5/8/2017 20:55,5/8/2017 23:20,37,2,1453
1851,5/6/2017,Dome,482,48,35,5/6/2017 20:10,5/6/2017 22:00,52,2,629
1852,5/5/2017,Dome,487,49,33,5/5/2017 18:50,5/5/2017 20:30,130,2,578
1853,5/6/2017,Dome,487,49,33,5/6/2017 18:50,5/6/2017 20:30,77,2,714
1854,5/7/2017,Dome,487,49,33,5/7/2017 18:50,5/7/2017 20:30,125,2,782
1855,5/8/2017,Dome,487,49,33,5/8/2017 18:50,5/8/2017 20:30,133,2,737
1856,5/5/2017,Dome,488,33,49,5/5/2017 21:20,5/5/2017 22:55,130,2,780
1857,5/7/2017,Dome,488,33,49,5/7/2017 21:20,5/7/2017 22:55,125,2,965
1858,5/8/2017,Dome,488,33,49,5/8/2017 21:20,5/8/2017 22:55,133,2,580
1859,5/6/2017,Dome,488,33,49,5/6/2017 21:20,5/6/2017 22:55,77,2,624
1860,5/5/2017,Dome,200,46,27,5/5/2017 21:05,5/5/2017 23:00,102,2,643
1861,5/7/2017,Dome,200,46,27,5/7/2017 21:05,5/7/2017 23:00,97,2,578
1862,5/5/2017,Dome,301,27,36,5/5/2017 17:45,5/5/2017 21:05,61,2,1858
1863,5/6/2017,Dome,301,27,36,5/6/2017 17:45,5/6/2017 21:05,102,2,2041
1864,5/7/2017,Dome,301,27,36,5/7/2017 17:45,5/7/2017 21:05,82,2,1085
1865,5/8/2017,Dome,301,27,36,5/8/2017 17:45,5/8/2017 21:05,52,2,1572
1866,5/5/2017,Dome,201,49,38,5/5/2017 13:15,5/5/2017 14:55,128,2,842
1867,5/6/2017,Dome,201,49,38,5/6/2017 13:15,5/6/2017 14:55,59,2,838
1868,5/7/2017,Dome,201,49,38,5/7/2017 13:15,5/7/2017 14:55,121,2,741
1869,5/5/2017,Dome,201,38,44,5/5/2017 15:55,5/5/2017 18:00,128,2,951
1870,5/6/2017,Dome,201,38,44,5/6/2017 15:55,5/6/2017 18:00,59,2,886
1871,5/7/2017,Dome,201,38,44,5/7/2017 15:55,5/7/2017 18:00,121,2,1295
1872,5/5/2017,Dome,303,36,27,5/5/2017 20:15,5/5/2017 23:20,89,2,1544
1873,5/8/2017,Dome,303,36,27,5/8/2017 20:15,5/8/2017 23:20,66,2,966
1874,5/5/2017,Dome,307,31,61,5/5/2017 11:55,5/5/2017 13:10,51,2,504
1875,5/6/2017,Dome,307,31,61,5/6/2017 11:55,5/6/2017 13:10,52,2,545
1876,5/7/2017,Dome,307,31,61,5/7/2017 11:55,5/7/2017 13:10,62,2,769
1877,5/8/2017,Dome,307,31,61,5/8/2017 11:55,5/8/2017 13:10,62,2,490
1878,5/5/2017,Dome,304,52,31,5/5/2017 9:10,5/5/2017 11:20,34,2,918
1879,5/6/2017,Dome,304,52,31,5/6/2017 9:10,5/6/2017 11:20,75,2,633
1880,5/7/2017,Dome,304,52,31,5/7/2017 9:10,5/7/2017 11:20,88,2,567
1881,5/8/2017,Dome,304,52,31,5/8/2017 9:10,5/8/2017 11:20,60,2,1225
1882,5/5/2017,Dome,313,25,42,5/5/2017 6:55,5/5/2017 11:20,5,2,1460
1883,5/6/2017,Dome,313,25,42,5/6/2017 6:55,5/6/2017 11:20,133,2,2035
1884,5/7/2017,Dome,313,25,42,5/7/2017 6:55,5/7/2017 11:20,132,2,2100
1885,5/8/2017,Dome,313,25,42,5/8/2017 6:55,5/8/2017 11:20,133,2,933
1886,5/5/2017,Dome,310,36,67,5/5/2017 17:40,5/5/2017 19:55,83,2,1101
1887,5/5/2017,Dome,308,67,36,5/5/2017 8:20,5/5/2017 10:30,117,2,1212
1888,5/6/2017,Dome,308,67,36,5/6/2017 8:20,5/6/2017 10:30,65,2,882
1889,5/7/2017,Dome,308,67,36,5/7/2017 8:20,5/7/2017 10:30,96,2,575
1890,5/8/2017,Dome,308,67,36,5/8/2017 8:20,5/8/2017 10:30,65,2,864
1891,5/6/2017,Dome,310,36,67,5/6/2017 17:40,5/6/2017 19:55,73,2,605
1892,5/7/2017,Dome,310,36,67,5/7/2017 17:40,5/7/2017 19:55,38,2,1341
1893,5/8/2017,Dome,310,36,67,5/8/2017 17:40,5/8/2017 19:55,39,2,1045
1894,5/5/2017,Dome,314,42,25,5/5/2017 20:25,5/6/2017 0:10,133,2,947
1895,5/6/2017,Dome,314,42,25,5/6/2017 20:25,5/7/2017 0:10,132,2,1470
1896,5/7/2017,Dome,314,42,25,5/7/2017 20:25,5/8/2017 0:10,133,2,2204
1897,5/8/2017,Dome,314,42,25,5/8/2017 20:25,5/9/2017 0:10,1,2,2138
1898,5/6/2017,Dome,305,31,52,5/6/2017 12:35,5/6/2017 14:45,75,2,509
1899,5/7/2017,Dome,305,31,52,5/7/2017 12:35,5/7/2017 14:45,88,2,1273
1900,5/8/2017,Dome,305,31,52,5/8/2017 12:35,5/8/2017 14:45,60,2,772
1901,5/5/2017,Dome,305,31,52,5/5/2017 12:35,5/5/2017 14:45,34,2,892
1902,5/5/2017,Dome,306,61,31,5/5/2017 9:30,5/5/2017 10:55,51,2,685
1903,5/6/2017,Dome,306,61,31,5/6/2017 9:30,5/6/2017 10:55,52,2,481
1904,5/7/2017,Dome,306,61,31,5/7/2017 9:30,5/7/2017 10:55,62,2,432
1905,5/8/2017,Dome,306,61,31,5/8/2017 9:30,5/8/2017 10:55,62,2,651
1906,5/6/2017,Dome,303,36,27,5/6/2017 20:15,5/6/2017 23:20,72,2,872
1907,5/7/2017,Dome,303,36,27,5/7/2017 20:15,5/7/2017 23:20,76,2,1187
1908,5/5/2017,Dome,23,52,77,5/5/2017 20:00,5/5/2017 23:15,1,2,1132
1909,5/7/2017,Dome,23,52,77,5/7/2017 20:00,5/7/2017 23:15,1,2,925
1910,5/8/2017,Dome,23,52,77,5/8/2017 20:00,5/8/2017 23:15,132,2,1148
1911,5/5/2017,Dome,23,41,52,5/5/2017 16:25,5/5/2017 18:55,1,2,604
1912,5/7/2017,Dome,23,41,52,5/7/2017 16:25,5/7/2017 18:55,1,2,978
1913,5/8/2017,Dome,23,41,52,5/8/2017 16:25,5/8/2017 18:55,132,2,950
1914,5/5/2017,Dome,26,52,32,5/5/2017 17:30,5/5/2017 19:25,123,2,665
1915,5/6/2017,Dome,26,52,32,5/6/2017 17:30,5/6/2017 19:25,53,2,1048
1916,5/7/2017,Dome,26,52,32,5/7/2017 17:30,5/7/2017 19:25,122,2,945
1917,5/8/2017,Dome,26,52,32,5/8/2017 17:30,5/8/2017 19:25,126,2,1071
1918,5/5/2017,Dome,25,32,52,5/5/2017 9:20,5/5/2017 10:50,122,2,545
1919,5/7/2017,Dome,25,32,52,5/7/2017 9:20,5/7/2017 10:50,53,2,390
1920,5/5/2017,Dome,25,52,79,5/5/2017 11:50,5/5/2017 14:40,122,2,1272
1921,5/7/2017,Dome,25,52,79,5/7/2017 11:50,5/7/2017 14:40,53,2,769
1922,5/5/2017,Dome,27,26,77,5/5/2017 15:35,5/5/2017 17:40,119,2,584
1923,5/6/2017,Dome,27,26,77,5/6/2017 15:35,5/6/2017 17:40,83,2,749
1924,5/7/2017,Dome,27,26,77,5/7/2017 15:35,5/7/2017 17:40,73,2,526
1925,5/8/2017,Dome,27,26,77,5/8/2017 15:35,5/8/2017 17:40,9,2,834
1926,5/5/2017,Dome,27,67,26,5/5/2017 12:15,5/5/2017 14:45,119,2,1487
1927,5/6/2017,Dome,27,67,26,5/6/2017 12:15,5/6/2017 14:45,83,2,1001
1928,5/7/2017,Dome,27,67,26,5/7/2017 12:15,5/7/2017 14:45,73,2,762
1929,5/8/2017,Dome,27,67,26,5/8/2017 12:15,5/8/2017 14:45,9,2,1329
1930,5/6/2017,Dome,25,32,52,5/6/2017 9:20,5/6/2017 10:50,126,2,313
1931,5/8/2017,Dome,25,32,52,5/8/2017 9:20,5/8/2017 10:50,122,2,500
1932,5/6/2017,Dome,25,52,79,5/6/2017 11:50,5/6/2017 14:40,126,2,859
1933,5/8/2017,Dome,25,52,79,5/8/2017 11:50,5/8/2017 14:40,122,2,1287
1934,5/5/2017,Dome,24,77,52,5/5/2017 7:20,5/5/2017 10:45,1,2,1096
1935,5/7/2017,Dome,24,77,52,5/7/2017 7:20,5/7/2017 10:45,1,2,1412
1936,5/8/2017,Dome,24,77,52,5/8/2017 7:20,5/8/2017 10:45,132,2,2065
1937,5/5/2017,Dome,28,77,26,5/5/2017 13:30,5/5/2017 15:45,82,2,1230
1938,5/6/2017,Dome,28,77,26,5/6/2017 13:30,5/6/2017 15:45,62,2,1342
1939,5/7/2017,Dome,28,77,26,5/7/2017 13:30,5/7/2017 15:45,81,2,506
1940,5/8/2017,Dome,28,77,26,5/8/2017 13:30,5/8/2017 15:45,37,2,1089
1941,5/5/2017,Dome,26,79,52,5/5/2017 13:35,5/5/2017 16:15,123,2,1557
1942,5/6/2017,Dome,26,79,52,5/6/2017 13:35,5/6/2017 16:15,53,2,1297
1943,5/7/2017,Dome,26,79,52,5/7/2017 13:35,5/7/2017 16:15,122,2,1063
1944,5/8/2017,Dome,26,79,52,5/8/2017 13:35,5/8/2017 16:15,126,2,1565
1945,5/5/2017,Dome,24,52,41,5/5/2017 12:35,5/5/2017 15:25,1,2,1529
1946,5/7/2017,Dome,24,52,41,5/7/2017 12:35,5/7/2017 15:25,1,2,1470
1947,5/8/2017,Dome,24,52,41,5/8/2017 12:35,5/8/2017 15:25,132,2,694
1948,5/5/2017,Dome,28,26,67,5/5/2017 17:00,5/5/2017 19:20,82,2,822
1949,5/6/2017,Dome,28,26,67,5/6/2017 17:00,5/6/2017 19:20,62,2,1253
1950,5/7/2017,Dome,28,26,67,5/7/2017 17:00,5/7/2017 19:20,81,2,528
1951,5/8/2017,Dome,28,26,67,5/8/2017 17:00,5/8/2017 19:20,37,2,895
1952,5/5/2017,Dome,36,57,78,5/5/2017 10:25,5/5/2017 12:05,84,2,598
1953,5/6/2017,Dome,36,57,78,5/6/2017 10:25,5/6/2017 12:05,84,2,406
1954,5/7/2017,Dome,36,57,78,5/7/2017 10:25,5/7/2017 12:05,9,2,466
1955,5/8/2017,Dome,36,57,78,5/8/2017 10:25,5/8/2017 12:05,38,2,594
1956,5/5/2017,Dome,38,27,77,5/5/2017 12:45,5/5/2017 15:00,131,2,589
1957,5/6/2017,Dome,38,27,77,5/6/2017 12:45,5/6/2017 15:00,123,2,1005
1958,5/7/2017,Dome,38,27,77,5/7/2017 12:45,5/7/2017 15:00,123,2,1322
1959,5/8/2017,Dome,38,27,77,5/8/2017 12:45,5/8/2017 15:00,123,2,873
1960,5/7/2017,Dome,35,76,27,5/7/2017 17:10,5/7/2017 18:50,66,2,920
1961,5/7/2017,Dome,35,27,50,5/7/2017 20:00,5/7/2017 22:45,66,2,1624
1962,5/5/2017,Dome,37,78,57,5/5/2017 12:55,5/5/2017 14:35,84,2,570
1963,5/6/2017,Dome,37,78,57,5/6/2017 12:55,5/6/2017 14:35,84,2,564
1964,5/7/2017,Dome,37,78,57,5/7/2017 12:55,5/7/2017 14:35,9,2,721
1965,5/8/2017,Dome,37,78,57,5/8/2017 12:55,5/8/2017 14:35,38,2,704
1966,5/5/2017,Dome,35,76,27,5/5/2017 17:10,5/5/2017 18:50,74,2,867
1967,5/8/2017,Dome,35,76,27,5/8/2017 17:10,5/8/2017 18:50,78,2,691
1968,5/5/2017,Dome,37,57,32,5/5/2017 15:35,5/5/2017 17:10,84,2,460
1969,5/6/2017,Dome,37,57,32,5/6/2017 15:35,5/6/2017 17:10,84,2,334
1970,5/7/2017,Dome,37,57,32,5/7/2017 15:35,5/7/2017 17:10,9,2,451
1971,5/8/2017,Dome,37,57,32,5/8/2017 15:35,5/8/2017 17:10,38,2,414
1972,5/5/2017,Dome,34,50,27,5/5/2017 11:00,5/5/2017 13:40,74,2,772
1973,5/5/2017,Dome,35,27,50,5/5/2017 20:00,5/5/2017 22:45,74,2,1677
1974,5/8/2017,Dome,35,27,50,5/8/2017 20:00,5/8/2017 22:45,78,2,1647
1975,5/7/2017,Dome,34,50,27,5/7/2017 11:00,5/7/2017 13:40,66,2,1224
1976,5/8/2017,Dome,34,50,27,5/8/2017 11:00,5/8/2017 13:40,78,2,1311
1977,5/5/2017,Dome,36,32,57,5/5/2017 7:55,5/5/2017 9:25,84,2,702
1978,5/6/2017,Dome,36,32,57,5/6/2017 7:55,5/6/2017 9:25,84,2,481
1979,5/7/2017,Dome,36,32,57,5/7/2017 7:55,5/7/2017 9:25,9,2,895
1980,5/8/2017,Dome,36,32,57,5/8/2017 7:55,5/8/2017 9:25,38,2,903
1981,5/5/2017,Dome,38,32,27,5/5/2017 8:55,5/5/2017 11:10,131,2,1181
1982,5/6/2017,Dome,38,32,27,5/6/2017 8:55,5/6/2017 11:10,123,2,642
1983,5/7/2017,Dome,38,32,27,5/7/2017 8:55,5/7/2017 11:10,123,2,1208
1984,5/8/2017,Dome,38,32,27,5/8/2017 8:55,5/8/2017 11:10,123,2,1094
1985,5/5/2017,Dome,34,27,76,5/5/2017 14:40,5/5/2017 16:20,74,2,605
1986,5/7/2017,Dome,34,27,76,5/7/2017 14:40,5/7/2017 16:20,66,2,965
1987,5/8/2017,Dome,34,27,76,5/8/2017 14:40,5/8/2017 16:20,78,2,712
1988,5/5/2017,Dome,40,27,32,5/5/2017 20:05,5/5/2017 22:25,131,2,538
1989,5/6/2017,Dome,40,27,32,5/6/2017 20:05,5/6/2017 22:25,123,2,601
1990,5/7/2017,Dome,40,27,32,5/7/2017 20:05,5/7/2017 22:25,123,2,1062
1991,5/8/2017,Dome,40,27,32,5/8/2017 20:05,5/8/2017 22:25,123,2,1392
1992,5/5/2017,Dome,44,76,52,5/5/2017 17:25,5/5/2017 20:30,121,2,1170
1993,5/6/2017,Dome,44,76,52,5/6/2017 17:25,5/6/2017 20:30,125,2,1754
1994,5/7/2017,Dome,44,76,52,5/7/2017 17:25,5/7/2017 20:30,128,2,1290
1995,5/8/2017,Dome,44,76,52,5/8/2017 17:25,5/8/2017 20:30,142,2,1919
1996,5/5/2017,Dome,43,52,76,5/5/2017 9:35,5/5/2017 12:25,125,2,1015
1997,5/6/2017,Dome,43,52,76,5/6/2017 9:35,5/6/2017 12:25,121,2,1351
1998,5/7/2017,Dome,43,52,76,5/7/2017 9:35,5/7/2017 12:25,125,2,1423
1999,5/8/2017,Dome,43,52,76,5/8/2017 9:35,5/8/2017 12:25,128,2,1398
2000,5/5/2017,Dome,44,52,36,5/5/2017 21:35,5/5/2017 23:50,121,2,1043
2001,5/6/2017,Dome,44,52,36,5/6/2017 21:35,5/6/2017 23:50,125,2,813
2002,5/7/2017,Dome,44,52,36,5/7/2017 21:35,5/7/2017 23:50,128,2,1322
2003,5/8/2017,Dome,44,52,36,5/8/2017 21:35,5/8/2017 23:50,142,2,1222
2004,5/5/2017,Dome,40,77,27,5/5/2017 16:30,5/5/2017 18:35,131,2,1293
2005,5/6/2017,Dome,40,77,27,5/6/2017 16:30,5/6/2017 18:35,123,2,953
2006,5/7/2017,Dome,40,77,27,5/7/2017 16:30,5/7/2017 18:35,123,2,1162
2007,5/8/2017,Dome,40,77,27,5/8/2017 16:30,5/8/2017 18:35,123,2,930
2008,5/5/2017,Dome,43,36,52,5/5/2017 6:35,5/5/2017 8:35,125,2,1134
2009,5/6/2017,Dome,43,36,52,5/6/2017 6:35,5/6/2017 8:35,121,2,770
2010,5/7/2017,Dome,43,36,52,5/7/2017 6:35,5/7/2017 8:35,125,2,1055
2011,5/8/2017,Dome,43,36,52,5/8/2017 6:35,5/8/2017 8:35,128,2,484
2012,5/7/2017,Dome,58,59,78,5/7/2017 12:25,5/7/2017 14:35,79,2,484
2013,5/8/2017,Dome,58,59,78,5/8/2017 12:25,5/8/2017 14:35,113,2,1264
2014,5/8/2017,Dome,59,78,59,5/8/2017 15:25,5/8/2017 17:25,113,2,1220
2015,5/7/2017,Dome,57,77,37,5/7/2017 14:25,5/7/2017 17:35,47,2,1617
2016,5/8/2017,Dome,57,77,37,5/8/2017 14:25,5/8/2017 17:35,5,2,1322
2017,5/8/2017,Dome,59,59,61,5/8/2017 18:30,5/8/2017 20:15,113,2,787
2018,5/7/2017,Dome,57,37,50,5/7/2017 18:35,5/7/2017 20:30,47,2,561
2019,5/8/2017,Dome,57,37,50,5/8/2017 18:35,5/8/2017 20:30,5,2,402
2020,5/7/2017,Dome,59,78,59,5/7/2017 15:25,5/7/2017 17:25,79,2,735
2021,5/5/2017,Dome,57,77,37,5/5/2017 14:25,5/5/2017 17:35,142,2,695
2022,5/5/2017,Dome,57,37,50,5/5/2017 18:35,5/5/2017 20:30,142,2,592
2023,5/6/2017,Dome,57,77,37,5/6/2017 14:25,5/6/2017 17:35,136,2,1561
2024,5/7/2017,Dome,59,59,61,5/7/2017 18:30,5/7/2017 20:15,79,2,708
2025,5/6/2017,Dome,57,37,50,5/6/2017 18:35,5/6/2017 20:30,136,2,864
2026,5/5/2017,Dome,56,50,37,5/5/2017 8:00,5/5/2017 10:05,142,2,644
2027,5/6/2017,Dome,56,50,37,5/6/2017 8:00,5/6/2017 10:05,136,2,574
2028,5/7/2017,Dome,56,50,37,5/7/2017 8:00,5/7/2017 10:05,47,2,1257
2029,5/8/2017,Dome,56,50,37,5/8/2017 8:00,5/8/2017 10:05,5,2,548
